team2_season,team2_team,team2_score,team2_fgm,team2_fga,team2_fgm3,team2_fga3,team2_ftm,team2_fta,team2_or,team2_dr,team2_ast,team2_to,team2_stl,team2_blk,team2_pf
2005,1168,74.07142857,28.42857143,63.42857143,22.39285714,9.321428571,13.71428571,12.96428571,24.07142857,14.85714286,6.75,13.35714286,1.785714286,18.85714286,7.892857143
2005,1169,71.66666667,24.9,55.33333333,16.4,16.3,22.86666667,11.93333333,20.73333333,13.8,10.86666667,16.2,2.533333333,21.1,5.566666667
2005,1170,68.26923077,22.69230769,60.92307692,20.84615385,16.03846154,23,14.88461538,20.92307692,11.30769231,9.653846154,14.96153846,3,23.26923077,6.846153846
2005,1171,57.53846154,20.88461538,50.23076923,16,9.692307692,15.11538462,9.076923077,19.65384615,12.57692308,6.615384615,14.15384615,3.307692308,19.07692308,6.076923077
2005,1172,70.57692308,23.65384615,54.61538462,23.15384615,14.76923077,19.88461538,12.38461538,24,13.88461538,5.038461538,15.34615385,1.192307692,18.61538462,8.5
2005,1173,64.72413793,22.03448276,53.5862069,20.4137931,12.93103448,17.89655172,11.48275862,22.17241379,13.34482759,5.862068966,13.10344828,1.931034483,20.17241379,7.724137931
2005,1174,65.06451613,23.32258065,54.32258065,18.48387097,12.5483871,19.16129032,10.87096774,24.64516129,12.90322581,6.161290323,16.70967742,2.838709677,19.48387097,5.870967742
2005,1175,62.40625,20.25,47.90625,18.96875,15.40625,20.6875,10.15625,17.375,10.65625,8.15625,14.0625,2.84375,16.09375,6.5
2005,1176,72.75,26.28571429,56.07142857,16.67857143,14.17857143,20.21428571,10.25,23.89285714,15.35714286,7.25,13.35714286,5.178571429,16.03571429,6
2005,1177,68.03448276,24.75862069,56,16.48275862,12.79310345,19,13.4137931,23.13793103,14.03448276,5.689655172,12.27586207,3.379310345,17.24137931,5.724137931
2005,1178,61.31034483,22.62068966,52.03448276,13.68965517,11.93103448,18.27586207,13.20689655,21.86206897,10.79310345,5.896551724,13.06896552,2.827586207,19.37931034,4.137931034
2005,1179,69.31034483,22.65517241,53.93103448,18,18.06896552,25,13.24137931,22.79310345,12.06896552,8.206896552,15.68965517,3.034482759,16.82758621,5.931034483
2005,1180,69.5,23.25,54.03571429,19.89285714,15.28571429,22.64285714,10.28571429,23.64285714,14.21428571,6.214285714,12,4.964285714,18.85714286,7.714285714
2005,1181,79.76666667,26.53333333,59.16666667,23.3,17.73333333,24.9,13.5,24.93333333,13.2,8.766666667,13.6,6.866666667,18.43333333,8.966666667
2005,1182,67.13333333,24.6,58.76666667,18.3,12,15.7,12.36666667,22.36666667,14.66666667,6.333333333,13.86666667,4.1,20.1,5.933333333
2005,1183,67.7037037,23.59259259,53.03703704,16.2962963,14.51851852,19.7037037,10.85185185,23.66666667,13.62962963,4.851851852,15.55555556,3.592592593,20.07407407,6
2005,1184,70.37037037,26.25925926,55.85185185,17.40740741,11.66666667,17.55555556,10.92592593,23.55555556,14.66666667,6.851851852,14.22222222,3.777777778,19.51851852,6.185185185
2005,1185,72.46428571,23.78571429,53.96428571,16.60714286,19.21428571,27.67857143,10.82142857,22.39285714,12.21428571,7.285714286,15.21428571,2.5,19.82142857,5.678571429
2005,1186,61.40740741,21.77777778,51.96296296,18.59259259,11.66666667,17.66666667,9.37037037,21.40740741,13.66666667,5.185185185,16.25925926,1.703703704,20.85185185,6.185185185
2005,1187,62.61538462,22.11538462,56.76923077,14.61538462,14.11538462,22.5,14.34615385,24.84615385,11.73076923,5.961538462,16.07692308,4,20.65384615,4.269230769
2005,1189,59.96551724,21.24137931,51.86206897,17.34482759,11.86206897,18.86206897,9.793103448,22.06896552,10.75862069,7.689655172,15.48275862,2.172413793,17.89655172,5.620689655
2005,1190,74.57692308,27.46153846,61.73076923,18.26923077,13,19.03846154,12.26923077,24.38461538,11.07692308,7.769230769,16.76923077,2.038461538,18.46153846,6.653846154
2005,1191,70.92857143,24.82142857,54.78571429,21.5,13.10714286,19.57142857,9.571428571,23.03571429,15.64285714,4.75,14.10714286,2.107142857,19.07142857,8.178571429
2005,1192,74.16129032,27.06451613,59.93548387,19,13.35483871,19.93548387,12.4516129,23.64516129,15.03225806,7.129032258,13.90322581,4.419354839,18.96774194,6.677419355
2005,1193,68.03333333,24.53333333,57.6,17.43333333,13.66666667,18.9,12.3,22.73333333,14.6,7.533333333,13.06666667,6.4,19.16666667,5.3
2005,1194,76.77777778,27.66666667,63.03703704,20.33333333,14.2962963,22.25925926,14.2962963,24.81481481,13.18518519,8.703703704,17.25925926,4.333333333,20.33333333,7.148148148
2005,1196,76.86666667,26.76666667,54.83333333,19.5,15.66666667,22.4,11.5,25.83333333,15.03333333,7.033333333,13.63333333,4.466666667,18.2,7.666666667
2005,1197,68,24.20689655,56.89655172,16.4137931,14.20689655,21.65517241,13.68965517,22.75862069,11.31034483,7.344827586,17.27586207,1.413793103,20.13793103,5.379310345
2005,1198,67.13793103,23.13793103,52.65517241,14.82758621,16.27586207,25.03448276,12.68965517,25.13793103,13.03448276,6.862068966,18.82758621,3.24137931,21.24137931,4.586206897
2005,1199,68,24.03333333,53.73333333,18.13333333,13.46666667,20.16666667,9.933333333,23.26666667,12.36666667,6.766666667,16.13333333,3.166666667,19.5,6.466666667
2005,1200,63.06896552,22.34482759,52.93103448,19.27586207,11.86206897,18.48275862,12.13793103,21.55172414,13.17241379,7.517241379,16.37931034,4.24137931,17.13793103,6.517241379
2005,1201,71.72413793,25.48275862,58.27586207,20.5862069,13.37931034,20.51724138,12.27586207,26.13793103,14.93103448,5.655172414,15.89655172,4,17.20689655,7.379310345
2005,1202,67.72,24.04,54.44,23.08,11.24,16.2,10.4,20.8,14.8,8.24,15.12,2.08,17.44,8.4
2005,1203,77.24137931,27.72413793,58.10344828,14.86206897,16.4137931,23.34482759,13.03448276,23.65517241,16.03448276,9.793103448,14.96551724,4.275862069,17.37931034,5.379310345
2005,1204,79.59259259,27.88888889,65.88888889,20.22222222,17.25925926,23.88888889,13.7037037,25.48148148,14.59259259,9.777777778,15.62962963,4.407407407,23.11111111,6.555555556
2005,1205,71.25,25.39285714,59.57142857,23,13.07142857,18.42857143,13.10714286,24.64285714,14.07142857,7.857142857,15.35714286,2.928571429,17.10714286,7.392857143
2005,1206,73.34482759,25.37931034,56.68965517,19.17241379,15.62068966,22.48275862,11.34482759,22.96551724,14.4137931,7.931034483,12.37931034,3.172413793,17.20689655,6.965517241
2005,1207,64.03448276,22.65517241,50.27586207,21,11.20689655,15.96551724,10.5862069,20.20689655,14,6.896551724,13.89655172,4.551724138,17.31034483,7.517241379
2005,1208,60.10714286,20.89285714,52.85714286,18.28571429,12.85714286,20.28571429,11.14285714,20.82142857,9.678571429,7.464285714,15.25,3.285714286,19.60714286,5.464285714
2005,1209,70.03571429,24.64285714,58.07142857,23.96428571,12.03571429,17.07142857,11.17857143,22.89285714,12.85714286,6.321428571,13.07142857,4.714285714,17.25,8.714285714
2005,1210,74.56666667,26.7,58.93333333,17.93333333,15.26666667,22.23333333,12.76666667,26.7,14.96666667,8.266666667,15.3,5.3,20.13333333,5.9
2005,1211,79.68965517,27.5862069,54.51724138,12.89655172,19.48275862,26.10344828,11.72413793,26.44827586,15.82758621,5.586206897,13.55172414,3.448275862,17.4137931,5.034482759
2005,1212,66.375,24.125,59.41666667,19.41666667,11.5,18.625,11.79166667,24.91666667,14.20833333,6.5,15.41666667,3.5,21.16666667,6.625
2005,1214,65.76666667,23.36666667,53.46666667,14.7,14.1,23,12.43333333,23.63333333,11.93333333,8.266666667,17.4,2.666666667,19.4,4.933333333
2005,1216,59.46428571,22.60714286,57.75,16,9.642857143,15.32142857,12.75,21.5,8.964285714,6.714285714,14.60714286,1.928571429,21.07142857,4.607142857
2005,1217,67.14814815,23.55555556,55.7037037,18.77777778,13.88888889,19.7037037,12.11111111,23.77777778,13.14814815,8.148148148,17.51851852,3.407407407,19.07407407,6.148148148
2005,1218,68.62068966,25.79310345,58.89655172,18.24137931,10.89655172,16.48275862,13.03448276,21.17241379,16.96551724,6.724137931,12.82758621,4.068965517,16.75862069,6.137931034
2005,1219,73.14285714,26,60,18,14.89285714,22.82142857,13.53571429,25.28571429,13.92857143,8.607142857,16.89285714,3.107142857,20.96428571,6.25
2005,1220,72.86206897,25.72413793,56.79310345,20.62068966,14,21.44827586,12.51724138,24.17241379,13.20689655,7.862068966,14.13793103,4.655172414,19.44827586,7.413793103
2005,1221,66.73333333,23.76666667,53.66666667,17.43333333,12.86666667,19.46666667,11.83333333,22.66666667,14.2,10.4,13.63333333,5.066666667,16.9,6.333333333
2005,1222,69.58064516,24.29032258,60.93548387,25.70967742,12.41935484,19.48387097,13.67741935,19.4516129,12.12903226,10.5483871,12.58064516,4.225806452,22.70967742,8.580645161
2005,1224,64,21.96428571,59.17857143,23.25,12.75,18.92857143,13.42857143,21.21428571,9.464285714,6.964285714,15.67857143,3.178571429,21.78571429,7.321428571
2005,1225,60.64285714,22.78571429,56.46428571,17.21428571,9.75,15.35714286,12.17857143,21.39285714,10.64285714,5.5,12.57142857,2.571428571,17.21428571,5.321428571
2005,1226,63.2,21.32,54,17.24,15.44,22.32,10.36,20.72,11.68,8,15.08,3.36,20.04,5.12
2005,1227,69.34615385,25.30769231,57.88461538,15.46153846,13.57692308,19.88461538,13.38461538,21.80769231,12.76923077,6.769230769,12.73076923,1.692307692,17.46153846,5.153846154
2005,1228,77.42424242,28.15151515,57.60606061,21.78787879,12.42424242,17.15151515,10.96969697,23.39393939,18.57575758,7.636363636,11.12121212,3.424242424,15.51515152,8.696969697
2005,1229,66.24137931,23.65517241,51.89655172,18.10344828,12.55172414,19.13793103,9.896551724,22.51724138,13.86206897,6.448275862,14.20689655,2.827586207,16.75862069,6.379310345
2005,1231,63.92857143,21.78571429,51.07142857,17.67857143,14.32142857,20.03571429,10.32142857,20.64285714,11.92857143,6.535714286,12.89285714,4.464285714,17.89285714,6.035714286
2005,1232,60.96774194,20.87096774,52.38709677,16.03225806,14.29032258,20.4516129,9.322580645,22.58064516,11.90322581,6.193548387,12.96774194,1.709677419,15.83870968,4.935483871
2005,1233,71.64516129,25.09677419,56.38709677,13.4516129,16.5483871,23.38709677,11.90322581,24.51612903,14.64516129,6.548387097,15.29032258,6.032258065,20.09677419,4.903225806
2005,1234,73.21875,25.65625,55.375,16.90625,15.5,22.5,11.09375,25,15.5,7.53125,14.53125,5.40625,18.6875,6.40625
2005,1235,68.37931034,25.24137931,57.24137931,12.5862069,14.20689655,20.55172414,11.75862069,23.20689655,14.24137931,9.482758621,12.93103448,3.793103448,16.68965517,3.689655172
2005,1236,61.71428571,22.07142857,53,19.53571429,11.07142857,17.21428571,11.03571429,21.42857143,11.75,6.071428571,16.07142857,3.75,17.92857143,6.5
2005,1237,70.18518519,24.81481481,56.85185185,22.74074074,12.2962963,17.55555556,12.37037037,19.92592593,14,7.777777778,10.92592593,2.925925926,18.88888889,8.259259259
2005,1238,64.29032258,23.06451613,60.06451613,16.58064516,13.83870968,20.4516129,14.16129032,22.19354839,11.83870968,9.774193548,17.5483871,4.387096774,21.64516129,4.322580645
2005,1239,70.37037037,25.14814815,55.59259259,15.88888889,14.33333333,22.25925926,10.85185185,24.18518519,13.85185185,8.777777778,18.03703704,5.481481481,18.92592593,5.740740741
2005,1240,67.03846154,23.73076923,53.92307692,16.53846154,13.61538462,19.30769231,10.26923077,21.03846154,12.53846154,7.5,15.57692308,3.692307692,18.80769231,5.961538462
2005,1241,60.53571429,21.07142857,51.75,14.75,13.46428571,20.53571429,11.64285714,21.17857143,10.60714286,5.964285714,17.25,3.571428571,21.25,4.928571429
2005,1242,75.44827586,26.93103448,56.48275862,18.20689655,14.79310345,21.44827586,11.79310345,25.96551724,16.5862069,6.620689655,14.48275862,3.862068966,19.24137931,6.793103448
2005,1243,68.62962963,24.2962963,55.33333333,15.44444444,14.22222222,20.81481481,11.51851852,22.81481481,15.51851852,6.62962963,12.33333333,2.185185185,16.77777778,5.814814815
2005,1245,68.83333333,24.26666667,55.83333333,20.46666667,13.13333333,19.03333333,11.76666667,21.6,14.73333333,8.333333333,13.43333333,1.7,18.66666667,7.166666667
2005,1246,73.73333333,26.5,57.73333333,19.33333333,14.2,21.4,12.7,22.9,15.26666667,9.4,13.03333333,4.433333333,16.8,6.533333333
2005,1247,62.65517241,21.27586207,52.55172414,22.51724138,12.72413793,17.48275862,9.034482759,21.65517241,12.62068966,7.551724138,13.5862069,2.137931034,14.75862069,7.379310345
2005,1248,66.88888889,22.37037037,55.7037037,22.33333333,15.44444444,21.03703704,10.14814815,25.22222222,12.03703704,6,17.66666667,2.925925926,19.51851852,6.703703704
2005,1249,78,26.6,61.96,19.08,18.28,26.8,13.68,26.68,13.92,7.84,15.44,4.48,20.88,6.52
2005,1250,61.35714286,19.96428571,52.28571429,18.78571429,15,21.25,10.5,23.64285714,12.78571429,6.571428571,13.57142857,2.107142857,19.78571429,6.428571429
2005,1251,67.25925926,23.44444444,56.55555556,18.14814815,14.62962963,22.85185185,13.03703704,24.37037037,12.18518519,6.555555556,15.85185185,2.888888889,19.59259259,5.740740741
2005,1252,67.30769231,23.42307692,55.38461538,21.03846154,13.26923077,20.07692308,12.38461538,25.15384615,12.42307692,6.230769231,15.92307692,2.269230769,19.69230769,7.192307692
2005,1253,60.66666667,22.06666667,53.3,16.66666667,11.23333333,17.03333333,11.86666667,21.73333333,11.2,5.266666667,16.13333333,3,18.13333333,5.3
2005,1254,67.32142857,23.60714286,56.42857143,20.46428571,13.17857143,19.82142857,11.60714286,23.89285714,12.75,5.285714286,15.85714286,2.214285714,20.07142857,6.928571429
2005,1255,63.7,24.03333333,62.66666667,21.1,9.433333333,15,12.26666667,24.03333333,12.8,7.033333333,17.03333333,3.7,18.1,6.2
2005,1256,70.34482759,25.82758621,58.44827586,15.96551724,13.68965517,22.03448276,13.37931034,25.17241379,15.55172414,7.034482759,15.03448276,2.75862069,17.31034483,5
2005,1257,80.5483871,26.5483871,57.12903226,23.90322581,17.80645161,24.4516129,12.70967742,26.41935484,15.93548387,9.064516129,14.38709677,3.935483871,18.58064516,9.64516129
2005,1258,67.82142857,24.89285714,60.17857143,15.64285714,13.07142857,17.82142857,12.10714286,21.46428571,15.39285714,8.714285714,13.67857143,3,20.39285714,4.964285714
2005,1259,65.92857143,22.96428571,55.28571429,13.46428571,15.57142857,23.42857143,12.35714286,24.28571429,11.96428571,6.071428571,17.60714286,2.75,20.92857143,4.428571429
2005,1260,67.03448276,23.96551724,53.93103448,18.13793103,13.03448276,18.82758621,9.965517241,21.93103448,12.03448276,8.24137931,15.4137931,3.586206897,19.55172414,6.068965517
2005,1261,75.48275862,25.96551724,56.06896552,18.62068966,16.68965517,22.86206897,11.48275862,24.89655172,14.89655172,7,13.24137931,4.206896552,15.96551724,6.862068966
2005,1263,62.64285714,22.32142857,53.96428571,18.92857143,11.21428571,15.67857143,11.25,24.82142857,11.85714286,7.428571429,18.17857143,3.892857143,19.25,6.785714286
2005,1264,72.44444444,25.88888889,58.33333333,16.2962963,15.44444444,22.66666667,12.22222222,22.11111111,12.77777778,8.222222222,12.2962963,5.148148148,20.59259259,5.222222222
2005,1265,70.03571429,24.21428571,54.78571429,21.53571429,13.35714286,19.71428571,9.571428571,24.57142857,15.25,5.857142857,13.53571429,2.285714286,17.64285714,8.25
2005,1266,67.72413793,22.5862069,52.48275862,21.03448276,14.62068966,20.55172414,12.96551724,23.72413793,13.72413793,4.103448276,14.5862069,2.827586207,19.48275862,7.931034483
2005,1267,66.75,22.53571429,54.35714286,21.28571429,14.32142857,20.14285714,12.10714286,20.67857143,12.07142857,5.428571429,14.60714286,3.071428571,19.35714286,7.357142857
2005,1268,82.32142857,29,65.67857143,16.64285714,18.67857143,25.60714286,14.75,27.78571429,15.53571429,8.321428571,15.78571429,5.892857143,19,5.642857143
2005,1269,64.35714286,23.03571429,53.07142857,17.67857143,12.64285714,18.75,11.57142857,22.64285714,14.82142857,8.321428571,15.53571429,5.214285714,16.64285714,5.642857143
2005,1270,73,25.83333333,59.83333333,17.79166667,15.58333333,22.5,12.70833333,22.79166667,13.16666667,8.666666667,17.20833333,3.25,24.16666667,5.75
2005,1271,56.46428571,19.46428571,51.64285714,18.10714286,12.28571429,20.17857143,10.64285714,23,9.678571429,5.464285714,22.32142857,2.107142857,18.92857143,5.25
2005,1272,70.64705882,23.44117647,56,19.94117647,16.91176471,24.67647059,14.35294118,23.91176471,12,7.147058824,14.97058824,5.323529412,19.67647059,6.852941176
2005,1273,79.96153846,28.42307692,63.34615385,23.61538462,14.80769231,21.96153846,13.42307692,24.96153846,16.96153846,9.230769231,16,3.153846154,18.03846154,8.307692308
2005,1274,71.57142857,26.35714286,60.96428571,19.07142857,12.28571429,18.25,15.03571429,24.67857143,11.67857143,7.321428571,13.17857143,4.821428571,16.82142857,6.571428571
2005,1275,65.46428571,23.14285714,51.25,18.71428571,12.17857143,18.03571429,11.39285714,24.64285714,13,5.285714286,13.96428571,2.214285714,19.57142857,7
2005,1276,61.64516129,22.25806452,50.25806452,16.16129032,12.12903226,16.80645161,10.35483871,20.80645161,12.19354839,5.580645161,15.61290323,4.322580645,16.16129032,5
2005,1277,78.07142857,27.71428571,55.89285714,19.03571429,15.78571429,20.35714286,11.85714286,24.17857143,17.85714286,7.714285714,13.85714286,2.678571429,19.28571429,6.857142857
2005,1278,68.4516129,24.19354839,53.03225806,14.96774194,14.74193548,20.83870968,11.38709677,22.48387097,14.35483871,9.129032258,16.12903226,4.64516129,15.90322581,5.322580645
2005,1279,63.83870968,23.83870968,53.25806452,18.67741935,9.387096774,15.41935484,10.4516129,19.48387097,14.67741935,7.741935484,14.06451613,2.032258065,20.06451613,6.774193548
2005,1280,72.4375,25.5625,57.46875,17.5,15.5,23.28125,14.5,26.46875,14.15625,6.9375,15.125,3.21875,15.4375,5.8125
2005,1281,64.1875,21.75,53.125,20.96875,14.21875,20.875,12.03125,22.6875,12.3125,6.3125,14.59375,2.21875,19.03125,6.46875
2005,1282,72.5,25.46153846,56.76923077,20.26923077,14.26923077,20.73076923,11.73076923,21.65384615,14.26923077,7.115384615,12.65384615,2.807692308,17.30769231,7.307692308
2005,1283,72.1,24.3,54.9,13.2,18.33333333,24.93333333,13.5,23.73333333,14.16666667,7.9,15.16666667,3.733333333,20.1,5.166666667
2005,1284,63.62068966,21.27586207,48.65517241,19.55172414,14.48275862,18.79310345,7.24137931,22.72413793,14.13793103,7.896551724,13.72413793,2.344827586,17.65517241,6.586206897
2005,1285,69.28571429,23.42857143,51.25,16.75,16.60714286,24.46428571,10.28571429,25.71428571,13.78571429,5.892857143,17,3.107142857,17.10714286,5.821428571
2005,1286,66.80769231,24.23076923,55.92307692,23.38461538,10.84615385,16.03846154,8.5,25.26923077,13.84615385,6.884615385,15.5,4.115384615,17.15384615,7.5
2005,1287,62.08333333,22.16666667,48.33333333,13.20833333,13.83333333,18.29166667,7.583333333,22.16666667,13.66666667,5.041666667,17.125,1.75,16.95833333,3.916666667
2005,1288,65.4,24.23333333,56.56666667,15.86666667,11.76666667,19.06666667,11.43333333,21.76666667,13.16666667,7.866666667,16.16666667,2.233333333,21.13333333,5.166666667
2005,1290,66.96428571,24.64285714,60.21428571,22.71428571,10.60714286,15.60714286,13.75,24.07142857,11.78571429,9.392857143,14.14285714,4.892857143,18.5,7.071428571
2005,1291,65.37037037,23.22222222,56.07407407,20.88888889,11.59259259,17.48148148,11.03703704,20.81481481,12.37037037,6.185185185,14.77777778,1.259259259,21.37037037,7.333333333
2005,1292,70.20689655,24.27586207,56.06896552,18,15.48275862,22.03448276,12.75862069,24.27586207,11.03448276,6,14.4137931,1.862068966,19.34482759,6.172413793
2005,1293,70.80769231,26.07692308,57.46153846,19.61538462,11.5,17.88461538,13.38461538,20.19230769,14.53846154,7.384615385,12.57692308,2.769230769,19.57692308,7.153846154
2005,1294,63.36,22.88,54.04,18.24,11.48,17.68,10.64,21.76,13.12,6.32,17.16,2.2,18.52,6.12
2005,1296,68.42857143,24,53.10714286,17.96428571,13.35714286,17.85714286,10.64285714,21.53571429,14.64285714,5.785714286,14.21428571,4.357142857,18.53571429,7.071428571
2005,1298,69.73076923,23.5,59.23076923,19.92307692,16.46153846,25.19230769,15.92307692,25.11538462,11.88461538,8.307692308,18.96153846,2.269230769,22.57692308,6.269230769
2005,1299,64.53333333,22.83333333,59.43333333,22.23333333,12.66666667,20.56666667,12.13333333,22.03333333,11.33333333,9.9,20.26666667,3.433333333,21.6,6.2
2005,1301,73.84375,25.1875,54.875,22.9375,15,21.5625,11.09375,21.4375,15.3125,7.0625,12.28125,4.34375,18.84375,8.46875
2005,1304,68.03571429,23.60714286,55.53571429,19.60714286,14.60714286,22.14285714,13.14285714,25.17857143,13.57142857,5.821428571,14.21428571,3.964285714,19.28571429,6.214285714
2005,1305,69.55172414,24.72413793,53.55172414,9.931034483,17.4137931,24.65517241,12.06896552,27.31034483,15.06896552,6.689655172,14.5862069,5.172413793,15.72413793,2.689655172
2005,1306,63.96296296,23.14814815,52.14814815,18,12.22222222,18.11111111,9.703703704,22.66666667,13.2962963,6.962962963,15.96296296,2.555555556,15.85185185,5.444444444
2005,1307,75.87096774,25.96774194,52.06451613,20.70967742,15.64516129,23.09677419,9.709677419,24,15.03225806,7.516129032,13.80645161,3.451612903,16.87096774,8.290322581
2005,1308,66.32142857,23.71428571,56.07142857,20.17857143,12.17857143,18.14285714,10.42857143,22.71428571,11.42857143,4.821428571,15.82142857,2.892857143,18,6.714285714
2005,1309,66.55172414,24.20689655,56.82758621,15.44827586,13.13793103,20.79310345,13,22.4137931,13.13793103,6.068965517,12.68965517,2.24137931,18.68965517,5
2005,1310,85.17241379,27.89655172,63.68965517,25,20.27586207,26.75862069,15.86206897,24.96551724,15.89655172,6.862068966,12.79310345,3.310344828,19,9.103448276
2005,1311,70.70833333,23.375,60.29166667,23.33333333,16.25,21.79166667,11.5,23.08333333,12.25,6.708333333,15.5,1.208333333,19.16666667,7.708333333
2005,1313,62.11111111,21.51851852,52.03703704,15.03703704,13.88888889,22.07407407,12.66666667,24.62962963,11.03703704,7.62962963,17.18518519,4,18.33333333,5.185185185
2005,1314,88.77419355,30.4516129,61.35483871,18.4516129,20.48387097,27.87096774,13.77419355,26.5483871,19.32258065,10.38709677,16.67741935,3.838709677,18.12903226,7.387096774
2005,1317,71.88461538,24.92307692,59.69230769,17.92307692,16.03846154,22.84615385,13.19230769,24.38461538,11.26923077,7.307692308,16.03846154,3.923076923,20.92307692,6
2005,1318,73.73333333,26.33333333,60.06666667,23.36666667,13.26666667,18.63333333,10.46666667,24.36666667,13.13333333,7.166666667,13.16666667,6.466666667,16.43333333,7.8
2005,1319,75,25.69230769,58.19230769,20.88461538,15.88461538,22.26923077,10.5,24.11538462,14.34615385,6.576923077,15.69230769,1.307692308,19.76923077,7.730769231
2005,1320,72.5,26.4,55.03333333,18.83333333,12.46666667,17.86666667,8.766666667,24.56666667,15.66666667,6.1,11.66666667,4.333333333,17.63333333,7.233333333
2005,1321,58.96774194,21.74193548,48.06451613,18.25806452,9.483870968,15.5483871,7.35483871,19.96774194,15.29032258,7.451612903,13.06451613,2.516129032,15.90322581,6
2005,1322,72.75862069,25,57.13793103,15.96551724,17.27586207,24.96551724,14.37931034,22.86206897,14.75862069,8.379310345,16.37931034,3,21.68965517,5.482758621
2005,1323,67.07142857,23.25,56.67857143,22.42857143,11.96428571,16.60714286,12.14285714,23.07142857,14.32142857,6.714285714,11.5,4.142857143,14.92857143,8.607142857
2005,1324,70.34482759,25.06896552,56.10344828,18.75862069,13.93103448,21.03448276,11.86206897,20.65517241,14.72413793,6.965517241,12.03448276,2.482758621,17.65517241,6.275862069
2005,1325,71.80645161,24.35483871,52.5483871,17.32258065,17.51612903,25.03225806,10.90322581,21.90322581,11.80645161,8.548387097,13,2.612903226,17.74193548,5.580645161
2005,1326,71.03125,26.5,57.53125,22.375,9.9375,15.15625,9.09375,23.8125,15.375,7.1875,11.65625,1.96875,16.59375,8.09375
2005,1328,75.41935484,27.51612903,57,17.5483871,13.64516129,19.93548387,12.74193548,22.4516129,15.87096774,8.838709677,13.80645161,4.161290323,18.25806452,6.741935484
2005,1329,78.10344828,27.72413793,55.86206897,17.20689655,15.5862069,20.17241379,11.37931034,22.82758621,16.62068966,6.965517241,13.86206897,2.689655172,18.55172414,7.068965517
2005,1330,70.3125,25.125,57,18.21875,14.0625,20.4375,12,24.3125,16.09375,9.625,12.0625,4.46875,17.125,6
2005,1331,76.74193548,27.22580645,56.35483871,15.67741935,15.96774194,22.16129032,11.25806452,25.25806452,17.32258065,7.225806452,14.12903226,3.161290323,17.96774194,6.322580645
2005,1332,70.92592593,25.11111111,54.14814815,18.66666667,14.40740741,22,10.74074074,23.62962963,13.40740741,5.296296296,15.2962963,2.888888889,17.88888889,6.296296296
2005,1333,72.41935484,25.06451613,56.77419355,15.5483871,16.38709677,22.58064516,11.48387097,22.4516129,13.16129032,6.096774194,14.74193548,3.870967742,17.70967742,5.903225806
2005,1334,72.4137931,25.44827586,50.89655172,16.62068966,15.20689655,20.37931034,9.75862069,26.03448276,14.96551724,5.103448276,13.93103448,3.24137931,14.44827586,6.310344828
2005,1335,68.46428571,23.53571429,53.89285714,19.03571429,14.89285714,22.5,12.35714286,25.14285714,14.39285714,7.928571429,15.64285714,3.214285714,19.67857143,6.5
2005,1336,62.37931034,20.96551724,52.48275862,18.37931034,14.48275862,20.75862069,12.4137931,22.5862069,12.27586207,5.379310345,15.75862069,2.103448276,15.06896552,5.965517241
2005,1337,74.66666667,26.26666667,59.2,19,15.43333333,23.36666667,12.86666667,23.4,13.6,6.433333333,14.1,3.6,19,6.7
2005,1338,72.35714286,25.46428571,53.85714286,15.67857143,15.46428571,23.53571429,14.42857143,23.89285714,15.32142857,6.5,14.60714286,4.178571429,17,5.964285714
2005,1339,68.82758621,24,53.31034483,15.62068966,15.55172414,22.31034483,10.75862069,21.37931034,12.62068966,7.275862069,14.55172414,3.137931034,19.72413793,5.275862069
2005,1340,72.76923077,25.03846154,51.61538462,15.53846154,17.34615385,26.73076923,9.730769231,24,16.69230769,7.192307692,17,3.884615385,20.34615385,5.346153846
2005,1341,56.92857143,20.53571429,56.5,15.89285714,10.82142857,18.64285714,10.67857143,23.14285714,8.178571429,6.5,17.5,2.142857143,21.39285714,5.035714286
2005,1343,56.14814815,18.18518519,39.81481481,19.59259259,12.7037037,17.03703704,5.925925926,18,12,7.111111111,13.51851852,3.185185185,20.81481481,7.074074074
2005,1344,74.3,27.4,59.7,19.06666667,12.9,18.16666667,13.06666667,22.5,16.46666667,7.933333333,15.2,6.133333333,18.2,6.6
2005,1345,62.92857143,22.85714286,54.25,16.03571429,12.46428571,18.32142857,12.14285714,20.75,12.82142857,5.571428571,14.57142857,3.178571429,18.46428571,4.75
2005,1346,74.5,26.19230769,59.07692308,22.07692308,14.73076923,20.26923077,11.34615385,24.19230769,14.84615385,5.807692308,15.5,2.384615385,23.23076923,7.384615385
2005,1347,67.57692308,23.96153846,57.38461538,17.34615385,14,19.88461538,11.73076923,22.15384615,11.15384615,7.076923077,13.5,2.730769231,17.96153846,5.653846154
2005,1348,57.85714286,20.28571429,54.67857143,17,12.17857143,18.78571429,15.64285714,21.42857143,10.67857143,6.071428571,14.17857143,3.714285714,18.57142857,5.107142857
2005,1349,73.57142857,27.28571429,56.53571429,13.64285714,14.46428571,20.14285714,10.89285714,25.42857143,15.78571429,6.642857143,14.85714286,4.071428571,17.92857143,4.535714286
2005,1350,66.68965517,24.03448276,53.93103448,16.55172414,12.79310345,20.13793103,10.82758621,21.55172414,14.34482759,6.206896552,13.86206897,3.827586207,19.72413793,5.827586207
